1407.0893727082844 1.0 0.0
1407.1021784214636 1.0 0.0
1407.1149806305307 1.0 0.0
1407.1277793352597 1.0 0.0
1407.1405745354243 1.0 0.0
1407.1533662307993 1.0 0.0
1407.1661544211577 1.0 0.0
1407.178939106274 1.0 0.0
1407.1917202859224 1.0 0.0
1407.2044979598763 1.0 0.0
1407.2172721279105 1.0 0.0
1407.2300427897983 1.0 0.0
1407.2428099453139 1.0 0.0
1407.2555735942312 1.0 0.0
1407.2683337363244 1.0 0.0
1407.2810903713676 1.0 0.0
1407.293843499134 1.0 0.0
1407.3065931193985 1.0 0.0
1407.319339231935 1.0 0.0
1407.3320818365169 1.0 0.0
1407.3448209329183 1.0 0.0
1407.357556520914 1.0 0.0
1407.3702886002768 1.0 0.0
1407.3830171707814 1.0 0.0
1407.3957422322019 1.0 0.0
1407.408463784312 1.0 0.0
1407.421181826886 1.0 0.0
1407.433896359697 1.0 0.0
1407.4466073825204 1.0 0.0
1407.459314895129 1.0 0.0
1407.4720188972972 1.0 0.0
1407.4847193887992 1.0 0.0
1407.4974163694085 1.0 0.0
1407.5101098388996 1.0 0.0
1407.5227997970464 1.0 0.0
1407.5354862436225 1.0 0.0
1407.548169178402 1.0 0.0
1407.560848601159 1.0 0.0
1407.5735245116682 1.0 0.0
1407.5861969097023 1.0 0.0
1407.598865795036 1.0 0.0
1407.6115311674437 1.0 0.0
1407.6241930266983 1.0 0.0
1407.6368513725745 1.0 0.0
1407.6495062048464 1.0 0.0
1407.6621575232873 1.0 0.0
1407.6748053276717 1.0 0.0
1407.6874496177736 1.0 0.0
1407.7000903933674 1.0 0.0
1407.712727654226 1.0 0.0
1407.7253614001243 1.0 0.0
1407.7379916308362 1.0 0.0
1407.750618346135 1.0 0.0
1407.7632415457954 1.0 0.0
1407.775861229591 1.0 0.0
1407.788477397296 1.0 0.0
1407.8010900486845 1.0 0.0
1407.81369918353 1.0 0.0
1407.8263048016074 1.0 0.0
1407.8389069026894 1.0 0.0
1407.8515054865509 1.0 0.0
1407.864100552966 1.0 0.0
1407.8766921017082 1.0 0.0
1407.8892801325514 1.0 0.0
1407.9018646452703 1.0 0.0
1407.914445639638 1.0 0.0
1407.9270231154292 1.0 0.0
1407.9395970724172 1.0 0.0
1407.9521675103767 1.0 0.0
1407.9647344290813 1.0 0.0
1407.9772978283052 1.0 0.0
1407.9898577078225 1.0 0.0
1408.0024140674066 1.0 0.0
1408.0149669068317 1.0 0.0
1408.0275162258722 1.0 0.0
1408.0400620243017 1.0 0.0
1408.0526043018945 1.0 0.0
1408.0651430584244 1.0 0.0
1408.0776782936653 1.0 0.0
1408.090210007391 1.0 0.0
1408.102738199376 1.0 0.0
1408.1152628693942 1.0 0.0
1408.1277840172193 1.0 0.0
1408.1403016426254 1.0 0.0
1408.152815745387 1.0 0.0
1408.1653263252772 1.0 0.0
1408.1778333820703 1.0 0.0
1408.1903369155407 1.0 0.0
1408.2028369254617 1.0 0.0
1408.2153334116078 1.0 0.0
1408.227826373753 1.0 0.0
1408.240315811671 1.0 0.0
1408.2528017251361 1.0 0.0
1408.2652841139218 1.0 0.0
1408.277762977803 1.0 0.0
1408.2902383165526 1.0 0.0
1408.3027101299451 1.0 0.0
1408.3151784177549 1.0 0.0
1408.3276431797553 1.0 0.0
1408.3401044157206 1.0 0.0
1408.3525621254246 1.0 0.0
1408.3650163086418 1.0 0.0
1408.3774669651455 1.0 0.0
1408.38991409471 1.0 0.0
1408.4023576971097 1.0 0.0
1408.4147977721177 1.0 0.0
1408.427234319509 1.0 0.0
1408.4396673390568 1.0 0.0
1408.4520968305353 1.0 0.0
1408.4645227937183 1.0 0.0
1408.4769452283804 1.0 0.0
1408.4893641342956 1.0 0.0
1408.5017795112367 1.0 0.0
1408.5141913589791 1.0 0.0
1408.5265996772962 1.0 0.0
1408.5390044659616 1.0 0.0
1408.5514057247497 1.0 0.0
1408.563803453435 1.0 0.0
1408.5761976517906 1.0 0.0
1408.5885883195906 1.0 0.0
1408.6009754566098 1.0 0.0
1408.6133590626212 1.0 0.0
1408.6257391373993 1.0 0.0
1408.638115680718 1.0 0.0
1408.6504886923515 1.0 0.0
1408.6628581720734 1.0 0.0
1408.6752241196577 1.0 0.0
1408.6875865348788 1.0 0.0
1408.6999454175104 1.0 0.0
1408.7123007673265 1.0 0.0
1408.7246525841012 1.0 0.0
1408.7370008676085 1.0 0.0
1408.749345617622 1.0 0.0
1408.7616868339162 1.0 0.0
1408.774024516265 1.0 0.0
1408.7863586644419 1.0 0.0
1408.7986892782214 1.0 0.0
1408.8110163573776 1.0 0.0
1408.823339901684 1.0 0.0
1408.835659910915 1.0 0.0
1408.8479763848445 1.0 0.0
1408.860289323246 1.0 0.0
1408.872598725894 1.0 0.0
1408.8849045925624 1.0 0.0
1408.8972069230256 1.0 0.0
1408.9095057170566 1.0 0.0
1408.9218009744302 1.0 0.0
1408.9340926949203 1.0 0.0
1408.9463808783005 1.0 0.0
1408.9586655243452 1.0 0.0
1408.9709466328281 1.0 0.0
1408.9832242035232 1.0 0.0
1408.9954982362046 1.0 0.0
1409.0077687306466 1.0 0.0
1409.0200356866226 1.0 0.0
1409.0322991039068 1.0 0.0
1409.0445589822734 1.0 0.0
1409.0568153214963 1.0 0.0
1409.0690681213491 1.0 0.0
1409.0813173816061 1.0 0.0
1409.0935631020418 1.0 0.0
1409.1058052824292 1.0 0.0
1409.118043922543 1.0 0.0
1409.130279022157 1.0 0.0
1409.1425105810451 1.0 0.0
1409.1547385989813 1.0 0.0
1409.1669630757397 1.0 0.0
1409.1791840110943 1.0 0.0
1409.1914014048189 1.0 0.0
1409.2036152566873 1.0 0.0
1409.2158255664742 1.0 0.0
1409.2280323339533 1.0 0.0
1409.2402355588981 1.0 0.0
1409.2524352410835 1.0 0.0
1409.2646313802823 1.0 0.0
1409.2768239762695 1.0 0.0
1409.2890130288183 1.0 0.0
1409.3011985377038 1.0 0.0
1409.313380502699 1.0 0.0
1409.3255589235778 1.0 0.0
1409.3377338001153 1.0 0.0
1409.3499051320841 1.0 0.0
1409.3620729192592 1.0 0.0
1409.3742371614144 1.0 0.0
1409.3863978583233 1.0 0.0
1409.39855500976 1.0 0.0
1409.4107086154986 1.0 0.0
1409.4228586753136 1.0 0.0
1409.435005188978 1.0 0.0
1409.4471481562666 1.0 0.0
1409.459287576953 1.0 0.0
1409.4714234508112 1.0 0.0
1409.4835557776153 1.0 0.0
1409.4956845571394 1.0 0.0
1409.507809789157 1.0 0.0
1409.5199314734427 1.0 0.0
1409.5320496097702 1.0 0.0
1409.5441641979132 1.0 0.0
1409.556275237646 1.0 0.0
1409.5683827287428 1.0 0.0
1409.5804866709777 1.0 0.0
1409.5925870641236 1.0 0.0
1409.6046839079556 1.0 0.0
1409.6167772022477 1.0 0.0
1409.628866946773 1.0 0.0
1409.640953141306 1.0 0.0
1409.6530357856211 1.0 0.0
1409.6651148794917 1.0 0.0
1409.6771904226919 1.0 0.0
1409.6892624149955 1.0 0.0
1409.7013308561775 1.0 0.0
1409.7133957460105 1.0 0.0
1409.7254570842695 1.0 0.0
1409.7375148707283 1.0 0.0
1409.7495691051602 1.0 0.0
1409.7616197873397 1.0 0.0
1409.7736669170413 1.0 0.0
1409.785710494038 1.0 0.0
1409.7977505181045 1.0 0.0
1409.8097869890144 1.0 0.0
1409.8218199065423 1.0 0.0
1409.833849270461 1.0 0.0
1409.8458750805455 1.0 0.0
1409.8578973365702 1.0 0.0
1409.8699160383076 1.0 0.0
1409.8819311855327 1.0 0.0
1409.8939427780194 1.0 0.0
1409.9059508155415 1.0 0.0
1409.9179552978728 1.0 0.0
1409.929956224788 1.0 0.0
1409.9419535960608 1.0 0.0
1409.9539474114645 1.0 0.0
1409.9659376707737 1.0 0.0
1409.9779243737626 1.0 0.0
1409.9899075202045 1.0 0.0
1410.001887109874 1.0 0.0
1410.013863142545 1.0 0.0
1410.025835617991 1.0 0.0
1410.0378045359867 1.0 0.0
1410.0497698963059 1.0 0.0
1410.0617316987223 1.0 0.0
1410.0736899430096 1.0 0.0
1410.0856446289424 1.0 0.0
1410.0975957562948 1.0 0.0
1410.1095433248402 1.0 0.0
1410.1214873343529 1.0 0.0
1410.1334277846072 1.0 0.0
1410.1453646753762 1.0 0.0
1410.1572980064348 1.0 0.0
1410.1692277775567 1.0 0.0
1410.1811539885157 1.0 0.0
1410.1930766390858 1.0 0.0
1410.2049957290412 1.0 0.0
1410.2169112581557 1.0 0.0
1410.2288232262035 1.0 0.0
1410.2407316329586 1.0 0.0
1410.2526364781947 1.0 0.0
1410.264537761686 1.0 0.0
1410.2764354832061 1.0 0.0
1410.28832964253 1.0 0.0
1410.3002202394305 1.0 0.0
1410.3121072736822 1.0 0.0
1410.3239907450588 1.0 0.0
1410.335870653335 1.0 0.0
1410.3477469982838 1.0 0.0
1410.3596197796799 1.0 0.0
1410.371488997297 1.0 0.0
1410.383354650909 1.0 0.0
1410.3952167402904 1.0 0.0
1410.4070752652146 1.0 0.0
1410.4189302254558 1.0 0.0
1410.4307816207877 1.0 0.0
1410.4426294509851 1.0 0.0
1410.4544737158212 1.0 0.0
1410.4663144150702 1.0 0.0
1410.478151548506 1.0 0.0
1410.4899851159034 1.0 0.0
1410.5018151170354 1.0 0.0
1410.5136415516758 1.0 0.0
1410.5254644195998 1.0 0.0
1410.5372837205805 1.0 0.0
1410.549099454392 1.0 0.0
1410.5609116208086 1.0 0.0
1410.5727202196035 1.0 0.0
1410.584525250552 1.0 0.0
1410.5963267134268 1.0 0.0
1410.6081246080028 1.0 0.0
1410.6199189340534 1.0 0.0
1410.6317096913526 1.0 0.0
1410.643496879675 1.0 0.0
1410.655280498794 1.0 0.0
1410.6670605484837 1.0 0.0
1410.6788370285185 1.0 0.0
1410.6906099386715 1.0 0.0
1410.7023792787177 1.0 0.0
1410.7141450484305 1.0 0.0
1410.725907247584 1.0 0.0
1410.7376658759522 1.0 0.0
1410.7494209333092 1.0 0.0
1410.761172419429 1.0 0.0
1410.7729203340855 1.0 0.0
1410.7846646770522 1.0 0.0
1410.796405448104 1.0 0.0
1410.8081426470142 1.0 0.0
1410.8198762735572 1.0 0.0
1410.8316063275065 1.0 0.0
1410.843332808637 1.0 0.0
1410.8550557167216 1.0 0.0
1410.8667750515351 1.0 0.0
1410.8784908128512 1.0 0.0
1410.8902030004438 1.0 0.0
1410.9019116140867 1.0 0.0
1410.9136166535545 1.0 0.0
1410.9253181186205 1.0 0.0
1410.9370160090593 1.0 0.0
1410.9487103246445 1.0 0.0
1410.9604010651503 1.0 0.0
1410.9720882303504 1.0 0.0
1410.983771820019 1.0 0.0
1410.9954518339305 1.0 0.0
1411.007128271858 1.0 0.0
1411.018801133576 1.0 0.0
1411.0304704188588 1.0 0.0
1411.0421361274796 1.0 0.0
1411.053798259213 1.0 0.0
1411.065456813833 1.0 0.0
1411.077111791113 1.0 0.0
1411.0887631908276 1.0 0.0
1411.1004110127506 1.0 0.0
1411.112055256656 1.0 0.0
1411.1236959223174 1.0 0.0
1411.1353330095096 1.0 0.0
1411.1469665180061 1.0 0.0
1411.1585964475807 1.0 0.0
1411.170222798008 1.0 0.0
1411.1818455690614 1.0 0.0
1411.1934647605146 1.0 0.0
