1407.0198097324055 1.0 
1407.0328129117088 1.0 
1407.0458123033898 1.0 
1407.0588079073993 1.0 
1407.0717997236886 1.0 
1407.0847877522092 1.0 
1407.0977719929117 1.0 
1407.110752445748 1.0 
1407.1237291106684 1.0 
1407.1367019876247 1.0 
1407.1496710765678 1.0 
1407.162636377449 1.0 
1407.1755978902193 1.0 
1407.18855561483 1.0 
1407.2015095512324 1.0 
1407.2144596993771 1.0 
1407.227406059216 1.0 
1407.2403486306996 1.0 
1407.2532874137796 1.0 
1407.2662224084067 1.0 
1407.2791536145328 1.0 
1407.2920810321082 1.0 
1407.3050046610845 1.0 
1407.3179245014123 1.0 
1407.330840553044 1.0 
1407.3437528159297 1.0 
1407.356661290021 1.0 
1407.369565975269 1.0 
1407.3824668716247 1.0 
1407.3953639790395 1.0 
1407.4082572974642 1.0 
1407.4211468268504 1.0 
1407.434032567149 1.0 
1407.4469145183114 1.0 
1407.4597926802885 1.0 
1407.4726670530315 1.0 
1407.4855376364915 1.0 
1407.49840443062 1.0 
1407.5112674353682 1.0 
1407.5241266506866 1.0 
1407.5369820765268 1.0 
1407.5498337128402 1.0 
1407.5626815595776 1.0 
1407.5755256166901 1.0 
1407.5883658841294 1.0 
1407.601202361846 1.0 
1407.6140350497917 1.0 
1407.626863947917 1.0 
1407.6396890561737 1.0 
1407.6525103745125 1.0 
1407.6653279028847 1.0 
1407.6781416412416 1.0 
1407.690951589534 1.0 
1407.7037577477136 1.0 
1407.7165601157312 1.0 
1407.729358693538 1.0 
1407.7421534810853 1.0 
1407.7549444783242 1.0 
1407.7677316852057 1.0 
1407.7805151016814 1.0 
1407.7932947277018 1.0 
1407.8060705632188 1.0 
1407.818842608183 1.0 
1407.8316108625456 1.0 
1407.8443753262584 1.0 
1407.8571359992716 1.0 
1407.869892881537 1.0 
1407.8826459730058 1.0 
1407.8953952736288 1.0 
1407.9081407833573 1.0 
1407.9208825021428 1.0 
1407.933620429936 1.0 
1407.9463545666881 1.0 
1407.9590849123508 1.0 
1407.9718114668744 1.0 
1407.9845342302108 1.0 
1407.9972532023107 1.0 
1408.0099683831259 1.0 
1408.0226797726066 1.0 
1408.035387370705 1.0 
1408.0480911773714 1.0 
1408.0607911925576 1.0 
1408.073487416214 1.0 
1408.0861798482927 1.0 
1408.098868488744 1.0 
1408.1115533375198 1.0 
1408.124234394571 1.0 
1408.1369116598485 1.0 
1408.149585133304 1.0 
1408.1622548148878 1.0 
1408.174920704552 1.0 
1408.187582802247 1.0 
1408.200241107925 1.0 
1408.2128956215358 1.0 
1408.2255463430315 1.0 
1408.238193272363 1.0 
1408.2508364094815 1.0 
1408.2634757543383 1.0 
1408.2761113068843 1.0 
1408.2887430670708 1.0 
1408.3013710348487 1.0 
1408.3139952101699 1.0 
1408.3266155929846 1.0 
1408.3392321832446 1.0 
1408.3518449809008 1.0 
1408.3644539859047 1.0 
1408.3770591982068 1.0 
1408.389660617759 1.0 
1408.4022582445125 1.0 
1408.4148520784174 1.0 
1408.4274421194261 1.0 
1408.4400283674888 1.0 
1408.4526108225577 1.0 
1408.4651894845827 1.0 
1408.4777643535162 1.0 
1408.4903354293083 1.0 
1408.5029027119112 1.0 
1408.5154662012753 1.0 
1408.528025897352 1.0 
1408.5405818000922 1.0 
1408.5531339094478 1.0 
1408.5656822253695 1.0 
1408.5782267478078 1.0 
1408.5907674767152 1.0 
1408.6033044120418 1.0 
1408.6158375537393 1.0 
1408.6283669017587 1.0 
1408.6408924560512 1.0 
1408.6534142165676 1.0 
1408.6659321832597 1.0 
1408.6784463560784 1.0 
1408.6909567349749 1.0 
1408.7034633199003 1.0 
1408.7159661108053 1.0 
1408.728465107642 1.0 
1408.7409603103608 1.0 
1408.7534517189135 1.0 
1408.7659393332506 1.0 
1408.7784231533237 1.0 
1408.7909031790837 1.0 
1408.8033794104822 1.0 
1408.8158518474697 1.0 
1408.8283204899979 1.0 
1408.840785338018 1.0 
1408.8532463914808 1.0 
1408.8657036503378 1.0 
1408.8781571145396 1.0 
1408.8906067840383 1.0 
1408.9030526587837 1.0 
1408.9154947387285 1.0 
1408.9279330238228 1.0 
1408.9403675140186 1.0 
1408.952798209266 1.0 
1408.9652251095172 1.0 
1408.9776482147222 1.0 
1408.9900675248334 1.0 
1409.0024830398017 1.0 
1409.0148947595774 1.0 
1409.0273026841128 1.0 
1409.0397068133582 1.0 
1409.0521071472651 1.0 
1409.0645036857848 1.0 
1409.0768964288682 1.0 
1409.0892853764667 1.0 
1409.1016705285313 1.0 
1409.114051885013 1.0 
1409.1264294458636 1.0 
1409.1388032110335 1.0 
1409.1511731804744 1.0 
1409.1635393541374 1.0 
1409.175901731973 1.0 
1409.1882603139334 1.0 
1409.2006150999687 1.0 
1409.2129660900314 1.0 
1409.225313284071 1.0 
1409.2376566820406 1.0 
1409.2499962838895 1.0 
1409.26233208957 1.0 
1409.2746640990326 1.0 
1409.2869923122294 1.0 
1409.2993167291108 1.0 
1409.311637349628 1.0 
1409.3239541737323 1.0 
1409.336267201375 1.0 
1409.3485764325071 1.0 
1409.3608818670796 1.0 
1409.3731835050437 1.0 
1409.385481346351 1.0 
1409.3977753909528 1.0 
1409.410065638799 1.0 
1409.4223520898424 1.0 
1409.4346347440332 1.0 
1409.4469136013224 1.0 
1409.4591886616618 1.0 
1409.4714599250021 1.0 
1409.483727391295 1.0 
1409.4959910604907 1.0 
1409.5082509325414 1.0 
1409.5205070073976 1.0 
1409.5327592850108 1.0 
1409.545007765332 1.0 
1409.5572524483127 1.0 
1409.5694933339037 1.0 
1409.581730422056 1.0 
1409.5939637127215 1.0 
1409.60619320585 1.0 
1409.6184189013945 1.0 
1409.6306407993045 1.0 
1409.6428588995323 1.0 
1409.6550732020285 1.0 
1409.6672837067445 1.0 
1409.6794904136311 1.0 
1409.69169332264 1.0 
1409.703892433722 1.0 
1409.7160877468284 1.0 
1409.7282792619105 1.0 
1409.740466978919 1.0 
1409.7526508978056 1.0 
1409.764831018521 1.0 
1409.7770073410165 1.0 
1409.7891798652433 1.0 
1409.8013485911529 1.0 
1409.8135135186958 1.0 
1409.8256746478241 1.0 
1409.8378319784877 1.0 
1409.8499855106393 1.0 
1409.8621352442287 1.0 
1409.8742811792074 1.0 
1409.8864233155275 1.0 
1409.8985616531386 1.0 
1409.910696191993 1.0 
1409.9228269320415 1.0 
1409.9349538732358 1.0 
1409.947077015526 1.0 
1409.9591963588641 1.0 
1409.9713119032008 1.0 
1409.9834236484878 1.0 
1409.9955315946754 1.0 
1410.0076357417156 1.0 
1410.0197360895595 1.0 
1410.0318326381578 1.0 
1410.043925387462 1.0 
1410.056014337423 1.0 
1410.0680994879924 1.0 
1410.0801808391204 1.0 
1410.0922583907598 1.0 
1410.1043321428601 1.0 
1410.1164020953734 1.0 
1410.1284682482508 1.0 
1410.140530601443 1.0 
1410.1525891549018 1.0 
1410.1646439085778 1.0 
1410.1766948624224 1.0 
1410.188742016387 1.0 
1410.2007853704224 1.0 
1410.2128249244795 1.0 
1410.2248606785106 1.0 
1410.2368926324655 1.0 
1410.2489207862964 1.0 
1410.2609451399537 1.0 
1410.272965693389 1.0 
1410.2849824465536 1.0 
1410.2969953993984 1.0 
1410.3090045518743 1.0 
1410.321009903933 1.0 
1410.3330114555256 1.0 
1410.3450092066025 1.0 
1410.357003157116 1.0 
1410.3689933070166 1.0 
1410.3809796562555 1.0 
1410.392962204784 1.0 
1410.4049409525533 1.0 
1410.4169158995142 1.0 
1410.4288870456185 1.0 
1410.440854390817 1.0 
1410.4528179350605 1.0 
1410.464777678301 1.0 
1410.476733620489 1.0 
1410.4886857615759 1.0 
1410.5006341015128 1.0 
1410.512578640251 1.0 
1410.5245193777412 1.0 
1410.5364563139353 1.0 
1410.5483894487838 1.0 
1410.5603187822385 1.0 
1410.5722443142502 1.0 
1410.5841660447697 1.0 
1410.5960839737488 1.0 
1410.6079981011385 1.0 
1410.6199084268897 1.0 
1410.6318149509536 1.0 
1410.6437176732818 1.0 
1410.655616593825 1.0 
1410.6675117125346 1.0 
1410.6794030293615 1.0 
1410.6912905442575 1.0 
1410.703174257173 1.0 
1410.7150541680594 1.0 
1410.7269302768682 1.0 
1410.73880258355 1.0 
1410.7506710880568 1.0 
1410.762535790339 1.0 
1410.7743966903477 1.0 
1410.7862537880346 1.0 
1410.7981070833507 1.0 
1410.809956576247 1.0 
1410.821802266675 1.0 
1410.833644154585 1.0 
1410.8454822399294 1.0 
1410.857316522659 1.0 
1410.869147002724 1.0 
1410.880973680077 1.0 
1410.892796554668 1.0 
1410.9046156264485 1.0 
1410.9164308953698 1.0 
1410.9282423613836 1.0 
1410.9400500244396 1.0 
1410.9518538844907 1.0 
1410.9636539414869 1.0 
1410.9754501953796 1.0 
1410.9872426461202 1.0 
1410.9990312936598 1.0 
1411.0108161379494 1.0 
1411.0225971789403 1.0 
1411.0343744165837 1.0 
1411.04614785083 1.0 
1411.0579174816319 1.0 
1411.0696833089391 1.0 
1411.081445332704 1.0 
1411.093203552877 1.0 
1411.104957969409 1.0 
1411.1167085822517 1.0 
1411.1284553913565 1.0 
1411.1401983966741 1.0 
1411.1519375981554 1.0 
1411.1636729957522 1.0 
1411.1754045894154 1.0 
1411.187132379096 1.0 
1411.1988563647453 1.0 
1411.2105765463145 1.0 
1411.222292923755 1.0 
1411.2340054970177 1.0 
1411.2457142660533 1.0 
1411.257419230814 1.0 
1411.2691203912505 1.0 
1411.280817747313 1.0 
1411.2925112989542 1.0 
1411.3042010461245 1.0 
1411.3158869887752 1.0 
1411.3275691268573 1.0 
1411.3392474603222 1.0 
1411.3509219891207 1.0 
1411.3625927132048 1.0 
1411.3742596325244 1.0 
1411.3859227470316 1.0 
1411.3975820566775 1.0 
1411.409237561413 1.0 
1411.4208892611894 1.0 
1411.4325371559573 1.0 
1411.4441812456691 1.0 
1411.4558215302748 1.0 
1411.467458009726 1.0 
1411.4790906839737 1.0 
1411.4907195529695 1.0 
1411.5023446166642 1.0 
